60.0	35	0.03935598279675783	0.38474294024704064	0.05048317377447594
60.0	15	0.04192021996212149	0.3867784608679322	0.030943407108405235
60.0	16	0.020508583637559957	0.3851277136781315	0.754551725664985
60.0	5	0.020097399161880115	0.39451103474572846	0.6402257066248357
120.0	5	0.022416835234729777	0.393574742335906	0.6402257066248357
120.0	15	0.042214161981027155	0.38759823184191916	0.05716048928211437
120.0	16	0.01960548105789579	0.3872147388017817	0.754551725664985
120.0	35	0.04009597696656373	0.3852635529332836	0.034187873790686225
180.0	5	0.024650667303510315	0.3926744325638719	0.6398809915805682
180.0	16	0.018730894033640127	0.3892314331982241	0.754551725664985
180.0	131	0.021291705450589102	0.39056898786477684	0.6827309830203797
180.0	35	0.04066488921231473	0.3857266471417007	0.01807011534208688
180.0	15	0.04232357632169998	0.38875070148061674	0.09248899295178623
240.0	16	0.017884373309670753	0.39118219782333075	0.754551725664985
240.0	5	0.026803014081909812	0.39180551785865525	0.6301194555199504
240.0	15	0.04278390816452682	0.3900105179169618	0.14122890781109987
240.0	61	0.039438071081069045	0.38480963342723007	0.04820038787228675
240.0	35	0.04118138870179174	0.3861468498173619	0.005058477140071262
240.0	131	0.02379700401969344	0.38998253152769385	0.7151889111898899
240.0	147	0.016862225539852845	0.3958207968332331	0.6719921258688062
300.0	35	0.0414481939859061	0.38633890703229234	0.48691631591121826
300.0	122	0.022970578273935734	0.3794613034488238	0.891742948513164
300.0	147	0.01922433722555557	0.3948670732232319	0.6837784456200977
300.0	16	0.016993752103371635	0.3932448119264255	0.754551725664985
300.0	131	0.02640934824543741	0.38938316280764634	0.7520471850538256
300.0	15	0.043468706506394936	0.3913556876007142	0.19220178483243394
300.0	61	0.04022095586354537	0.38536305264214005	0.030854953363777027
300.0	5	0.02900643034970822	0.3909169185304999	0.6069352547583587
360.0	15	0.043946956965776385	0.3928336508754734	0.23480566007320577
360.0	35	0.04144253094652862	0.38631326370093755	0.891742948513164
360.0	61	0.040863644342666955	0.3858871347144881	0.012615037097782564
360.0	122	0.022071658338809776	0.3814969125108105	0.891742948513164
360.0	5	0.03115574605395439	0.39011989625632504	0.5659348148646764
360.0	16	0.01610835833430384	0.39529838060356454	0.754551725664985
360.0	147	0.021594048908613103	0.39391119648206746	0.6859561142408954
360.0	131	0.02897032332690563	0.38879331283848984	0.786477429804831
360.0	162	0.023428534389800984	0.3931643075887428	0.3658432609284776
420.0	16	0.01527111051408415	0.39722994962632185	0.7539247256443414
420.0	15	0.04424199644885147	0.3944860767996254	0.26103298204886716
420.0	5	0.033237696580318145	0.3895449703813599	0.5191672197308111
420.0	131	0.03142328900146581	0.38823283479005305	0.8125640036090369
420.0	147	0.023886540148648685	0.3929871280334447	0.6859561142408954
420.0	61	0.041338380066096296	0.3862708354850266	0.0017028997040517571
420.0	35	0.041368560122615125	0.3862511702037335	0.891742948513164
420.0	162	0.024682496678572998	0.3926577963580045	0.3658432609284776
420.0	122	0.02120530185873823	0.3835039448950393	0.8882944483996246
480.0	131	0.03392804334243343	0.3876641421847732	0.8231473370890745
480.0	122	0.020314761182486873	0.38556359101595056	0.873691009837831
480.0	5	0.03532456353987285	0.3890752496501874	0.4768121698126822
480.0	16	0.014387746617879303	0.3992594764355306	0.7171361086211983
480.0	147	0.026231244200417732	0.39204105550775886	0.6859561142408954
480.0	15	0.04455759631376866	0.3963500016298221	0.2966052000877033
480.0	162	0.025934919095991243	0.3921527730735097	0.3658432609284776
480.0	61	0.04149180857000178	0.3863724377363617	0.0
480.0	35	0.041337429172022454	0.38620373391135593	0.891742948513164
540.0	131	0.036424484148437165	0.3870944602859106	0.839919891633029
540.0	147	0.028614394704823326	0.39107882029204133	0.6859561142408954
540.0	162	0.027215866558675635	0.39163589298484386	0.3658432609284776
540.0	61	0.0414536814348804	0.38632337715934817	0.0
540.0	16	0.013480289272963748	0.4013267205161727	0.6406881459344339
540.0	5	0.03737202254217674	0.3886136718570284	0.4357022512600002
540.0	15	0.0448878865900214	0.3982854279154601	0.3390464787998196
540.0	122	0.01940695244495065	0.38766538755303015	0.8515980616914316
600.0	5	0.03941105079710718	0.3881524117739511	0.3951513652001724
600.0	15	0.045248039319108015	0.4003144129286036	0.37793952042757506
600.0	162	0.028519515188179294	0.3911278718319049	0.3658432609284776
600.0	147	0.030999342893795787	0.39011511602193644	0.6629071585416917
600.0	122	0.018503409632405092	0.3897526199563213	0.8278966310145854
600.0	131	0.0388705096141869	0.38653516190224496	0.8609738433822951
600.0	61	0.041377975582635805	0.38626064787769865	0.0
660.0	61	0.04129825834591914	0.38619529027972677	0.0
660.0	5	0.04132430133498209	0.38772044992586724	0.35725576998342023
660.0	131	0.0412373859592628	0.38624375551410295	0.8688777447051342
660.0	15	0.045619961614000504	0.4022182478003384	0.42876191436131106
660.0	162	0.02982958009210198	0.3907208638458173	0.3658432609284776
660.0	122	0.017630873458918166	0.3917636818119733	0.8046330020223046
660.0	147	0.033228340227030306	0.3892078929744066	0.620603982892375
720.0	131	0.04369819729441621	0.38639068859269876	0.8688777447051342
720.0	122	0.016745430228602323	0.3938090122582469	0.7813560632862875
720.0	15	0.04603538562231719	0.4040858865879907	0.4734265305942954
720.0	147	0.03532772916460546	0.38812025475903383	0.570588666027164
720.0	61	0.04125979289137047	0.3861469446403387	0.0
720.0	162	0.031191761998262582	0.39038748286732744	0.3658432609284776
720.0	5	0.04314121056069632	0.3873110064021652	0.3213771219590201
780.0	131	0.046189677263113786	0.3867276019336731	0.8688777447051342
780.0	122	0.01592848389653923	0.3956967049940886	0.722839266056753
780.0	147	0.03726564952957279	0.38686325175866176	0.523825416359805
780.0	61	0.041262514634269234	0.3861190980320485	0.0
780.0	15	0.046482257053061964	0.4060386010322409	0.5013886210212888
780.0	162	0.03251084225216229	0.3900655793062578	0.3658432609284776
780.0	5	0.04491015767855089	0.38691256911811606	0.2860145782351804
840.0	147	0.03904915907339213	0.3856673489504597	0.4817451943129877
840.0	5	0.04668134008341355	0.38651320885421414	0.25045781544307527
840.0	131	0.048677209449416975	0.38706674863639823	0.8688777447051342
840.0	15	0.04694636726403288	0.40806118982075873	0.5251852800180349
840.0	122	0.015072742072642748	0.39767398789962843	0.6851214721978454
840.0	162	0.03380019751812057	0.3897511240334508	0.3658432609284776
900.0	147	0.04076787633574353	0.3845132325842191	0.4407735941962199
900.0	5	0.04830875095579107	0.3861446635488575	0.2219357278003452
900.0	131	0.05108479868843205	0.38739304848143435	0.8688777447051342
900.0	15	0.04739964597307702	0.4100725498579018	0.5480501923606595
900.0	162	0.035148846803932106	0.3894229116548812	0.3658432609284776
900.0	122	0.014269870354764512	0.3995250623593837	0.6414350997621457
960.0	131	0.05350451613500224	0.3877215248730301	0.8688777447051342
960.0	162	0.0365162978136061	0.3890890832691783	0.365535474637328
960.0	122	0.01351135533965427	0.4012741780580168	0.5997466504432253
960.0	253	0.7908720104623519	0.9468344587615071	0.1469044117362817
960.0	5	0.0498574613502978	0.38595470113386127	0.19810929346422496
960.0	147	0.042365523539256	0.38343910781054763	0.40132940260679056
960.0	15	0.04785327196763351	0.412134650465879	0.5698135169115447
1020.0	15	0.04828265089735714	0.41410757643520185	0.5881534321362526
1020.0	243	0.023022136030704857	0.37955278679515453	0.754551725664985
1020.0	253	0.7919249331605838	0.9473288642588247	0.19930346396606793
1020.0	131	0.055953002575254956	0.3880556322308901	0.8688777447051342
1020.0	162	0.03784216312508941	0.38876599922356053	0.3655784527521712
1020.0	122	0.012765393524354548	0.40296161656820334	0.5596752208296865
1080.0	243	0.0220326437667086	0.3817791572816416	0.754551725664985
1080.0	253	0.7930555978088828	0.9489760098866865	0.2554536254419838
1080.0	162	0.039148133592958455	0.38844869122917686	0.3658432609284776
1080.0	131	0.058460317256881514	0.3882419678726599	0.8688777447051342
1140.0	253	0.7942618113947171	0.9506988659713699	0.30803643729983826
1140.0	131	0.06105552074040369	0.38791534539389794	0.8688777447051342
1140.0	162	0.040483693895856994	0.3881237343682826	0.3658432609284776
1140.0	243	0.021053030524537438	0.3840262000474845	0.754551725664985
1200.0	243	0.020099721701782088	0.3862156478338486	0.754551725664985
1200.0	131	0.06348923476511018	0.38730637371958815	0.8688777447051342
1200.0	162	0.041826872381445494	0.3877958855577215	0.3658432609284776
1200.0	253	0.7956026514275881	0.952667464998835	0.3419381309480242
1260.0	131	0.06588447778332447	0.386700827540093	0.8688777447051342
1260.0	243	0.01915825311885899	0.38837747205875706	0.754551725664985
1260.0	292	0.9871747953396338	0.08860362197784011	0.07235277473196051
1260.0	162	0.043159672549962946	0.38746972453747475	0.3658432609284776
1260.0	253	0.7970641678991326	0.9548287254691624	0.38303456090153526
1320.0	292	0.9869976585251584	0.08679499853825039	0.10391512481584514
1320.0	162	0.044455623529569194	0.38715320633214323	0.3566186115262565
1320.0	243	0.0181970368180034	0.39058044506959	0.754551725664985
1320.0	131	0.06826231802859131	0.38616721628341977	0.8688777447051342
1320.0	253	0.798589407609638	0.9570594869317862	0.42906861423961934
1320.0	285	0.05379445512673659	0.4177379555371525	0.7311148917617544
1380.0	309	0.9981470380702796	0.144591738653195	0.8460125408971043
1380.0	285	0.0520360542849945	0.4157335954419177	0.7311148917617544
1380.0	292	0.986731084864327	0.08471435986167328	0.15321528213177987
1380.0	253	0.800298037232354	0.959225770456938	0.47069062863795846
1380.0	162	0.045885468449837014	0.38680536245863995	0.3281036330103953
1380.0	131	0.07078670253572537	0.385956380478325	0.8688777447051342
1380.0	243	0.0172043977940715	0.3928579141859256	0.754551725664985
1440.0	309	0.9968726546262979	0.14807923922301663	0.8457382642375321
1440.0	292	0.9864542919423176	0.08255312008649121	0.2078153531491763
1440.0	162	0.04742955472732312	0.38642963829520427	0.2907331142824383
1440.0	243	0.016255723894689742	0.3950292679322602	0.7492448433574779
1440.0	253	0.8021365447300677	0.9612782295784996	0.5088993202090033
1440.0	310	0.027417528308544284	0.3915510679324604	0.32011285331241784
1440.0	285	0.05038055751505976	0.4138577791468933	0.7205011271467403
1500.0	243	0.01531716610108338	0.3971768870094587	0.7162499742875069
1500.0	253	0.8040240508368862	0.9633804908081368	0.5429222070455161
1500.0	285	0.04873184880046722	0.41194078618795205	0.6906789495182688
1500.0	292	0.9866257464140821	0.08032573198905452	0.24226400003659926
1500.0	310	0.02873869288005101	0.39101709073199337	0.3198176880118125
1500.0	309	0.9958035384119259	0.1517866397772527	0.8457217098881721
1500.0	162	0.04893512182315973	0.38606259763486933	0.25347646199680524
1560.0	285	0.04750107452739385	0.40970936811101055	0.6359459297146401
1560.0	243	0.0143757336183392	0.39933381216468594	0.6621684074298335
1560.0	162	0.05038128370153153	0.3857304252668476	0.21409831875191862
1560.0	292	0.987402735629802	0.07786916888068322	0.27132979066742624
1560.0	309	0.9949299082658773	0.15562135378362923	0.8460125408971043
1560.0	253	0.8058617666315133	0.9654347025747004	0.572590334340339
1560.0	310	0.030021951569010167	0.39043374747364723	0.3164385531613107
1620.0	253	0.8078932617079794	0.9674941486690093	0.6030404739930432
1620.0	292	0.988350123938462	0.0753399385316893	0.3101656295843926
1620.0	285	0.0470381567808516	0.40744660168673713	0.574814826755383
1620.0	339	0.9992084128088439	0.1335905518151574	0.8457219421212262
1620.0	310	0.03115568136017799	0.38968713393162335	0.29533881629557324
